Product ID,N_Extracción,Fecha,Precio
28,Extracción 0,'2023/05/15 03:39:19','999.00'
28,Extracción 1,'2023/05/15 03:39:19','999.00'
28,Extracción 2,'2023/05/15 21:51:19','999.00'
28,Extracción 3,'2023/05/16 07:39:19','999.00'
28,Extracción 4,'2023/05/17 01:18:15','849.15'
28,Extracción 5,'2023/05/17 09:42:15','849.15'
28,Extracción 6,'2023/05/17 19:30:15','849.15'
28,Extracción 7,'2023/05/18 12:51:47','999.00'
28,Extracción 8,'2023/05/18 22:25:43','1099.00'
28,Extracción 9,'2023/05/19 06:49:43','1099.00'
28,Extracción 10,'2023/05/20 01:01:43','1099.00'
28,Extracción 11,'2023/05/20 09:25:43','1099.00'
28,Extracción 12,'2023/05/20 19:13:43','1099.00'
28,Extracción 13,'2023/05/21 13:25:43','1099.00'
28,Extracción 14,'2023/05/21 21:49:43','1099.00'
28,Extracción 15,'2023/05/22 07:37:43','1099.00'
28,Extracción 16,'2023/05/23 01:49:43','1099.00'
28,Extracción 17,'2023/05/23 10:13:43','1099.00'
28,Extracción 18,'2023/05/23 18:37:43','1099.00'
28,Extracción 19,'2023/05/24 12:49:43','1099.00'
28,Extracción 20,'2023/05/24 12:49:43','1099.00'
28,Extracción 21,'2023/05/25 07:01:43','1099.00'
28,Extracción 22,'2023/05/25 16:49:43','1099.00'
28,Extracción 23,'2023/05/26 01:13:43','1099.00'
28,Extracción 24,'2023/05/26 19:25:43','1099.00'
28,Extracción 25,'2023/05/27 03:49:43','1099.00'
28,Extracción 26,'2023/05/27 13:37:43','1099.00'
28,Extracción 27,'2023/05/28 07:49:43','1099.00'
28,Extracción 28,'2023/05/28 16:13:43','1099.00'
28,Extracción 29,'2023/05/29 00:57:33','908.26'
28,Extracción 30,'2023/05/29 19:09:33','908.26'
28,Extracción 31,'2023/05/30 03:33:33','908.26'
28,Extracción 32,'2023/05/30 13:09:42','1099.00'
28,Extracción 33,'2023/05/31 07:21:42','1099.00'
28,Extracción 34,'2023/05/31 15:45:42','1099.00'
28,Extracción 35,'2023/06/01 01:33:42','1099.00'
28,Extracción 36,'2023/06/01 19:45:42','1099.00'
28,Extracción 37,'2023/06/02 04:09:42','1099.00'
28,Extracción 38,'2023/06/02 12:33:42','1099.00'
28,Extracción 39,'2023/06/03 06:45:42','1099.00'
28,Extracción 40,'2023/06/03 06:45:42','1099.00'
28,Extracción 41,'2023/06/04 00:57:42','1099.00'
28,Extracción 42,'2023/06/04 10:45:42','1099.00'
28,Extracción 43,'2023/06/04 19:09:42','1099.00'
28,Extracción 44,'2023/06/05 13:21:42','1099.00'
28,Extracción 45,'2023/06/05 21:45:42','1099.00'
28,Extracción 46,'2023/06/06 07:33:42','1099.00'
28,Extracción 47,'2023/06/07 01:45:42','1099.00'
28,Extracción 48,'2023/06/07 10:09:42','1099.00'
28,Extracción 49,'2023/06/07 18:33:42','1099.00'
28,Extracción 50,'2023/06/08 12:45:42','1099.00'
28,Extracción 51,'2023/06/08 22:33:42','1099.00'
28,Extracción 52,'2023/06/09 06:57:42','1099.00'
28,Extracción 53,'2023/06/10 01:09:42','1099.00'
28,Extracción 54,'2023/06/10 09:33:42','1099.00'
28,Extracción 55,'2023/06/10 19:21:42','1099.00'
28,Extracción 56,'2023/06/11 13:33:42','1099.00'
28,Extracción 57,'2023/06/11 21:57:42','1099.00'
28,Extracción 58,'2023/06/12 07:45:42','1099.00'
28,Extracción 59,'2023/06/13 01:16:54','949.00'
28,Extracción 60,'2023/06/13 01:16:54','949.00'
28,Extracción 61,'2023/06/13 19:28:54','949.00'
28,Extracción 62,'2023/06/14 03:52:54','949.00'
28,Extracción 63,'2023/06/14 13:40:54','949.00'
28,Extracción 64,'2023/06/15 07:52:54','949.00'
28,Extracción 65,'2023/06/15 16:16:54','949.00'
28,Extracción 66,'2023/06/16 00:40:54','949.00'
28,Extracción 67,'2023/06/16 18:52:54','949.00'
28,Extracción 68,'2023/06/17 04:40:54','949.00'
28,Extracción 69,'2023/06/17 13:04:54','949.00'
28,Extracción 70,'2023/06/18 07:16:54','949.00'
28,Extracción 71,'2023/06/18 15:40:54','949.00'
28,Extracción 72,'2023/06/19 01:28:54','949.00'
28,Extracción 73,'2023/06/19 19:09:35','1099.00'
28,Extracción 74,'2023/06/20 04:57:35','1099.00'
28,Extracción 75,'2023/06/20 13:21:35','1099.00'
28,Extracción 76,'2023/06/21 07:33:35','1099.00'
28,Extracción 77,'2023/06/21 15:57:35','1099.00'
28,Extracción 78,'2023/06/22 01:45:35','1099.00'
28,Extracción 79,'2023/06/22 19:57:35','1099.00'
28,Extracción 80,'2023/06/22 19:57:35','1099.00'
28,Extracción 81,'2023/06/23 12:45:35','1099.00'
28,Extracción 82,'2023/06/23 22:33:35','1099.00'
28,Extracción 83,'2023/06/24 06:57:35','1099.00'
28,Extracción 84,'2023/06/25 01:09:35','1099.00'
28,Extracción 85,'2023/06/25 10:57:35','1099.00'
28,Extracción 86,'2023/06/25 19:21:35','1099.00'
28,Extracción 87,'2023/06/26 13:33:35','1099.00'
28,Extracción 88,'2023/06/26 21:57:35','1099.00'
28,Extracción 89,'2023/06/27 07:45:35','1099.00'
28,Extracción 90,'2023/06/28 01:57:35','1099.00'
28,Extracción 91,'2023/06/28 10:21:35','1099.00'
28,Extracción 92,'2023/06/28 18:45:35','1099.00'
28,Extracción 93,'2023/06/29 12:57:35','1099.00'
28,Extracción 94,'2023/06/29 22:45:35','1099.00'
28,Extracción 95,'2023/06/30 07:09:35','1099.00'
28,Extracción 96,'2023/07/01 01:21:35','1099.00'
28,Extracción 97,'2023/07/01 09:45:35','1099.00'
28,Extracción 98,'2023/07/01 19:33:35','1099.00'
28,Extracción 99,'2023/07/02 13:45:35','1099.00'
28,Extracción 100,'2023/07/02 13:45:35','1099.00'
28,Extracción 101,'2023/07/03 07:57:35','1099.00'
28,Extracción 102,'2023/07/03 16:46:07','999.00'
28,Extracción 103,'2023/07/04 01:10:07','999.00'
28,Extracción 104,'2023/07/04 19:22:07','999.00'
28,Extracción 105,'2023/07/05 03:46:07','999.00'
28,Extracción 106,'2023/07/05 13:34:07','999.00'
28,Extracción 107,'2023/07/06 07:46:07','999.00'
28,Extracción 108,'2023/07/06 16:10:07','999.00'
28,Extracción 109,'2023/07/07 01:58:07','999.00'
28,Extracción 110,'2023/07/07 18:46:07','999.00'
28,Extracción 111,'2023/07/08 04:34:07','999.00'
28,Extracción 112,'2023/07/08 12:58:07','999.00'
28,Extracción 113,'2023/07/09 07:10:07','999.00'
28,Extracción 114,'2023/07/09 16:58:07','999.00'
28,Extracción 115,'2023/07/10 01:22:07','999.00'
28,Extracción 116,'2023/07/10 19:34:07','999.00'
28,Extracción 117,'2023/07/11 03:58:07','999.00'
28,Extracción 118,'2023/07/11 13:46:07','999.00'
28,Extracción 119,'2023/07/12 07:58:07','999.00'
28,Extracción 120,'2023/07/12 07:58:07','999.00'
28,Extracción 121,'2023/07/13 01:09:39','999.00'
28,Extracción 122,'2023/07/13 10:57:39','999.00'
28,Extracción 123,'2023/07/13 19:21:39','999.00'
28,Extracción 124,'2023/07/14 13:33:39','999.00'
28,Extracción 125,'2023/07/14 21:57:39','999.00'
28,Extracción 126,'2023/07/15 07:45:39','999.00'
28,Extracción 127,'2023/07/16 01:57:39','999.00'
28,Extracción 128,'2023/07/16 10:21:39','999.00'
28,Extracción 129,'2023/07/16 18:45:39','999.00'
28,Extracción 130,'2023/07/17 13:19:18','1099.00'
28,Extracción 131,'2023/07/17 23:07:18','1099.00'
28,Extracción 132,'2023/07/18 07:31:18','1099.00'
28,Extracción 133,'2023/07/19 01:43:18','1099.00'
28,Extracción 134,'2023/07/19 10:07:18','1099.00'
28,Extracción 135,'2023/07/19 19:55:18','1099.00'
28,Extracción 136,'2023/07/20 14:07:18','1099.00'
28,Extracción 137,'2023/07/20 22:31:18','1099.00'
28,Extracción 138,'2023/07/21 06:55:18','1099.00'
28,Extracción 139,'2023/07/22 01:07:18','1099.00'
28,Extracción 140,'2023/07/22 01:07:18','1099.00'
28,Extracción 141,'2023/07/22 19:19:18','1099.00'
28,Extracción 142,'2023/07/23 05:07:18','1099.00'
28,Extracción 143,'2023/07/23 13:31:18','1099.00'
28,Extracción 144,'2023/07/24 07:43:18','1099.00'
28,Extracción 145,'2023/07/24 16:07:18','1099.00'
28,Extracción 146,'2023/07/25 01:55:18','1099.00'
28,Extracción 147,'2023/07/25 20:07:18','1099.00'
28,Extracción 148,'2023/07/26 04:31:18','1099.00'
28,Extracción 149,'2023/07/26 12:55:18','1099.00'
28,Extracción 150,'2023/07/27 07:07:18','1099.00'
28,Extracción 151,'2023/07/27 16:55:18','1099.00'
28,Extracción 152,'2023/07/28 01:19:18','1099.00'
28,Extracción 153,'2023/07/28 19:31:18','1099.00'
28,Extracción 154,'2023/07/29 03:55:18','1099.00'
28,Extracción 155,'2023/07/29 13:43:18','1099.00'
28,Extracción 156,'2023/07/30 07:55:18','1099.00'
28,Extracción 157,'2023/07/30 16:19:18','1099.00'
28,Extracción 158,'2023/07/31 02:07:18','1099.00'
28,Extracción 159,'2023/07/31 18:55:18','1099.00'
28,Extracción 160,'2023/07/31 18:55:18','1099.00'
28,Extracción 161,'2023/08/01 13:07:18','1099.00'
28,Extracción 162,'2023/08/01 22:55:18','1099.00'
28,Extracción 163,'2023/08/02 07:19:18','1099.00'
28,Extracción 164,'2023/08/03 01:31:18','1099.00'
28,Extracción 165,'2023/08/03 09:55:18','1099.00'
28,Extracción 166,'2023/08/03 19:43:18','1099.00'
28,Extracción 167,'2023/08/04 13:55:18','1099.00'
28,Extracción 168,'2023/08/04 22:19:18','1099.00'
28,Extracción 169,'2023/08/05 08:07:18','1099.00'
28,Extracción 170,'2023/08/06 00:55:18','1099.00'
28,Extracción 171,'2023/08/06 10:43:18','1099.00'
28,Extracción 172,'2023/08/06 19:07:18','1099.00'
28,Extracción 173,'2023/08/07 13:19:18','1099.00'
28,Extracción 174,'2023/08/07 23:07:18','1099.00'
28,Extracción 175,'2023/08/08 07:31:18','1099.00'
28,Extracción 176,'2023/08/09 01:43:18','1099.00'
28,Extracción 177,'2023/08/09 10:07:18','1099.00'
28,Extracción 178,'2023/08/09 19:55:18','1099.00'
28,Extracción 179,'2023/08/10 14:07:18','1099.00'
28,Extracción 180,'2023/08/10 14:07:18','1099.00'
28,Extracción 181,'2023/08/11 06:55:18','1099.00'
28,Extracción 182,'2023/08/11 16:43:18','1099.00'
28,Extracción 183,'2023/08/12 01:07:18','1099.00'
28,Extracción 184,'2023/08/12 19:19:18','1099.00'
28,Extracción 185,'2023/08/13 05:07:18','1099.00'
28,Extracción 186,'2023/08/13 13:31:18','1099.00'
28,Extracción 187,'2023/08/14 07:43:18','1099.00'
28,Extracción 188,'2023/08/14 16:07:18','1099.00'
28,Extracción 189,'2023/08/15 01:55:18','1099.00'
28,Extracción 190,'2023/08/15 20:07:18','1099.00'
28,Extracción 191,'2023/08/16 04:31:18','1099.00'
28,Extracción 192,'2023/08/16 12:55:18','1099.00'
28,Extracción 193,'2023/08/17 07:07:18','1099.00'
28,Extracción 194,'2023/08/17 16:55:18','1099.00'
28,Extracción 195,'2023/08/18 01:19:18','1099.00'
28,Extracción 196,'2023/08/18 19:31:18','1099.00'
28,Extracción 197,'2023/08/19 03:55:18','1099.00'
28,Extracción 198,'2023/08/19 13:43:18','1099.00'
28,Extracción 199,'2023/08/20 07:55:18','1099.00'
28,Extracción 200,'2023/08/20 07:55:18','1099.00'
28,Extracción 201,'2023/08/21 02:07:18','1099.00'
28,Extracción 202,'2023/08/21 10:31:18','1099.00'
28,Extracción 203,'2023/08/21 20:19:18','1099.00'
28,Extracción 204,'2023/08/22 13:07:18','1099.00'
28,Extracción 205,'2023/08/22 22:55:18','1099.00'
28,Extracción 206,'2023/08/23 07:19:18','1099.00'
28,Extracción 207,'2023/08/24 01:31:18','1099.00'
28,Extracción 208,'2023/08/24 11:19:18','1099.00'
28,Extracción 209,'2023/08/24 19:43:18','1099.00'
28,Extracción 210,'2023/08/25 13:55:18','1099.00'
28,Extracción 211,'2023/08/25 22:19:18','1099.00'
28,Extracción 212,'2023/08/26 08:07:18','1099.00'
28,Extracción 213,'2023/08/27 02:19:18','1099.00'
28,Extracción 214,'2023/08/27 10:43:18','1099.00'
28,Extracción 215,'2023/08/27 19:21:37','908.26'
28,Extracción 216,'2023/08/28 13:33:37','908.26'
28,Extracción 217,'2023/08/28 23:21:37','908.26'
28,Extracción 218,'2023/08/29 07:45:37','908.26'
28,Extracción 219,'2023/08/30 01:46:16','1099.00'
28,Extracción 220,'2023/08/30 01:46:16','1099.00'
28,Extracción 221,'2023/08/30 19:54:12','899.00'
28,Extracción 222,'2023/08/31 04:18:12','899.00'
28,Extracción 223,'2023/08/31 14:06:12','899.00'
28,Extracción 224,'2023/09/01 08:18:12','899.00'
28,Extracción 225,'2023/09/01 16:42:12','899.00'
28,Extracción 226,'2023/09/02 01:06:12','899.00'
28,Extracción 227,'2023/09/02 19:18:12','899.00'
28,Extracción 228,'2023/09/03 05:06:12','899.00'
28,Extracción 229,'2023/09/03 13:30:12','899.00'
28,Extracción 230,'2023/09/04 07:42:12','899.00'
28,Extracción 231,'2023/09/04 16:06:12','899.00'
28,Extracción 232,'2023/09/05 01:54:12','899.00'
28,Extracción 233,'2023/09/05 20:06:12','899.00'
28,Extracción 234,'2023/09/06 04:30:12','899.00'
28,Extracción 235,'2023/09/06 14:18:12','899.00'
28,Extracción 236,'2023/09/07 07:06:12','899.00'
28,Extracción 237,'2023/09/07 16:06:58','1099.00'
28,Extracción 238,'2023/09/08 01:54:58','1099.00'
28,Extracción 239,'2023/09/08 20:06:58','1099.00'
28,Extracción 240,'2023/09/08 20:06:58','1099.00'
28,Extracción 241,'2023/09/09 14:18:58','1099.00'
28,Extracción 242,'2023/09/09 22:42:58','1099.00'
28,Extracción 243,'2023/09/10 07:06:58','1099.00'
28,Extracción 244,'2023/09/11 01:18:58','1099.00'
28,Extracción 245,'2023/09/11 11:06:58','1099.00'
28,Extracción 246,'2023/09/11 19:30:58','1099.00'
28,Extracción 247,'2023/09/12 13:42:58','1099.00'
28,Extracción 248,'2023/09/12 22:06:58','1099.00'
28,Extracción 249,'2023/09/13 07:54:58','1099.00'
28,Extracción 250,'2023/09/14 02:06:58','1099.00'
28,Extracción 251,'2023/09/14 10:30:58','1099.00'
28,Extracción 252,'2023/09/14 20:18:58','1099.00'
28,Extracción 253,'2023/09/15 13:06:58','1099.00'
28,Extracción 254,'2023/09/15 22:54:58','1099.00'
28,Extracción 255,'2023/09/16 07:18:58','1099.00'
28,Extracción 256,'2023/09/17 01:30:58','1099.00'
28,Extracción 257,'2023/09/17 11:18:58','1099.00'
28,Extracción 258,'2023/09/17 19:42:58','1099.00'
28,Extracción 259,'2023/09/18 14:25:05','934.15'
28,Extracción 260,'2023/09/18 22:49:05','934.15'
28,Extracción 261,'2023/09/18 22:49:05','934.15'
28,Extracción 262,'2023/09/19 17:01:05','934.15'
28,Extracción 263,'2023/09/20 01:25:05','934.15'
28,Extracción 264,'2023/09/20 19:37:05','934.15'
28,Extracción 265,'2023/09/21 05:25:05','934.15'
28,Extracción 266,'2023/09/21 13:49:05','934.15'
28,Extracción 267,'2023/09/22 08:01:05','934.15'
28,Extracción 268,'2023/09/22 16:25:05','934.15'
28,Extracción 269,'2023/09/23 02:13:05','934.15'
28,Extracción 270,'2023/09/23 20:25:05','934.15'
28,Extracción 271,'2023/09/24 04:49:05','934.15'
28,Extracción 272,'2023/09/24 13:13:05','934.15'
28,Extracción 273,'2023/09/25 07:25:05','934.15'
28,Extracción 274,'2023/09/25 17:31:22','1099.00'
28,Extracción 275,'2023/09/26 01:55:22','1099.00'
28,Extracción 276,'2023/09/26 20:07:22','1099.00'
28,Extracción 277,'2023/09/27 04:31:22','1099.00'
28,Extracción 278,'2023/09/27 14:19:22','1099.00'
28,Extracción 279,'2023/09/28 08:31:22','1099.00'
28,Extracción 280,'2023/09/28 16:55:22','1099.00'
28,Extracción 281,'2023/09/28 16:55:22','1099.00'
28,Extracción 282,'2023/09/29 11:07:22','1099.00'
28,Extracción 283,'2023/09/29 19:31:22','1099.00'
28,Extracción 284,'2023/09/30 13:43:22','1099.00'
28,Extracción 285,'2023/09/30 23:31:22','1099.00'
28,Extracción 286,'2023/10/01 07:55:22','1099.00'
28,Extracción 287,'2023/10/02 02:07:22','1099.00'
28,Extracción 288,'2023/10/02 10:31:22','1099.00'
28,Extracción 289,'2023/10/02 20:19:22','1099.00'
28,Extracción 290,'2023/10/03 14:31:22','1099.00'
28,Extracción 291,'2023/10/03 22:55:22','1099.00'
28,Extracción 292,'2023/10/04 07:19:22','1099.00'
28,Extracción 293,'2023/10/05 01:31:22','1099.00'
28,Extracción 294,'2023/10/05 11:19:22','1099.00'
28,Extracción 295,'2023/10/05 19:43:22','1099.00'
28,Extracción 296,'2023/10/06 13:55:22','1099.00'
28,Extracción 297,'2023/10/06 22:19:22','1099.00'
28,Extracción 298,'2023/10/07 08:07:22','1099.00'
28,Extracción 299,'2023/10/08 02:19:22','1099.00'
28,Extracción 300,'2023/10/08 10:43:22','1099.00'
28,Extracción 301,'2023/10/08 10:43:22','1099.00'
28,Extracción 302,'2023/10/09 04:50:50','908.26'
28,Extracción 303,'2023/10/09 13:14:50','908.26'
28,Extracción 304,'2023/10/10 07:26:50','908.26'
28,Extracción 305,'2023/10/10 17:02:53','1099.00'
28,Extracción 306,'2023/10/11 01:42:25','1049.00'
28,Extracción 307,'2023/10/11 19:55:06','949.00'
28,Extracción 308,'2023/10/12 04:19:06','949.00'
28,Extracción 309,'2023/10/12 14:07:06','949.00'
28,Extracción 310,'2023/10/13 08:19:06','949.00'
28,Extracción 311,'2023/10/13 16:43:06','949.00'
28,Extracción 312,'2023/10/14 02:31:06','949.00'
28,Extracción 313,'2023/10/14 19:19:06','949.00'
28,Extracción 314,'2023/10/15 05:07:06','949.00'
28,Extracción 315,'2023/10/15 13:31:06','949.00'
28,Extracción 316,'2023/10/16 07:43:06','949.00'
28,Extracción 317,'2023/10/16 17:31:06','949.00'
28,Extracción 318,'2023/10/17 01:55:06','949.00'
28,Extracción 319,'2023/10/17 20:07:06','949.00'
28,Extracción 320,'2023/10/18 04:31:06','949.00'
28,Extracción 321,'2023/10/18 04:31:06','949.00'
28,Extracción 322,'2023/10/18 22:43:06','949.00'
28,Extracción 323,'2023/10/19 08:31:06','949.00'
28,Extracción 324,'2023/10/20 01:19:06','949.00'
28,Extracción 325,'2023/10/20 10:41:24','1099.00'
28,Extracción 326,'2023/10/20 20:29:24','1099.00'
28,Extracción 327,'2023/10/21 13:17:24','1099.00'
28,Extracción 328,'2023/10/21 23:05:24','1099.00'
28,Extracción 329,'2023/10/22 07:29:24','1099.00'
28,Extracción 330,'2023/10/23 01:41:24','1099.00'
28,Extracción 331,'2023/10/23 11:29:24','1099.00'
28,Extracción 332,'2023/10/23 19:53:24','1099.00'
28,Extracción 333,'2023/10/24 14:05:24','1099.00'
28,Extracción 334,'2023/10/24 22:29:24','1099.00'
28,Extracción 335,'2023/10/25 08:17:24','1099.00'
28,Extracción 336,'2023/10/26 02:29:24','1099.00'
28,Extracción 337,'2023/10/26 10:53:24','1099.00'
28,Extracción 338,'2023/10/26 20:41:24','1099.00'
28,Extracción 339,'2023/10/27 13:29:24','1099.00'
28,Extracción 340,'2023/10/27 23:17:24','1099.00'
28,Extracción 341,'2023/10/27 23:17:24','1099.00'
28,Extracción 342,'2023/10/28 17:29:24','1099.00'
28,Extracción 343,'2023/10/29 01:53:24','1099.00'
28,Extracción 344,'2023/10/29 19:05:24','1099.00'
28,Extracción 345,'2023/10/30 03:29:24','1099.00'
28,Extracción 346,'2023/10/30 13:17:24','1099.00'
28,Extracción 347,'2023/10/31 07:29:24','1099.00'
28,Extracción 348,'2023/10/31 15:53:24','1099.00'
28,Extracción 349,'2023/11/01 00:38:59','908.26'
28,Extracción 350,'2023/11/01 18:50:59','908.26'
28,Extracción 351,'2023/11/02 04:38:59','908.26'
28,Extracción 352,'2023/11/02 13:02:59','908.26'
28,Extracción 353,'2023/11/03 07:42:08','1099.00'
28,Extracción 354,'2023/11/03 16:06:08','1099.00'
28,Extracción 355,'2023/11/04 00:30:08','1099.00'
28,Extracción 356,'2023/11/04 18:42:08','1099.00'
28,Extracción 357,'2023/11/05 04:30:08','1099.00'
28,Extracción 358,'2023/11/05 12:54:08','1099.00'
28,Extracción 359,'2023/11/06 07:06:08','1099.00'
28,Extracción 360,'2023/11/06 15:30:08','1099.00'
28,Extracción 361,'2023/11/06 15:30:08','1099.00'
28,Extracción 362,'2023/11/07 09:42:08','1099.00'
28,Extracción 363,'2023/11/07 19:30:08','1099.00'
28,Extracción 364,'2023/11/08 13:42:08','1099.00'
28,Extracción 365,'2023/11/08 22:06:08','1099.00'
28,Extracción 366,'2023/11/09 06:30:08','1099.00'
28,Extracción 367,'2023/11/10 00:42:08','1099.00'
28,Extracción 368,'2023/11/10 09:27:32','949.00'
28,Extracción 369,'2023/11/10 19:15:32','949.00'
28,Extracción 370,'2023/11/11 13:27:32','949.00'
28,Extracción 371,'2023/11/11 21:51:32','949.00'
28,Extracción 372,'2023/11/12 07:39:32','949.00'
28,Extracción 373,'2023/11/13 00:27:32','949.00'
28,Extracción 374,'2023/11/13 08:51:32','949.00'
28,Extracción 375,0,0
